subjectIx,trial,t_d,r_type,accuracy,n,n_trial_t_d,prop
0,stop-left,0.066,bimanual,correct,0,24,0
0,stop-left,0.066,bimanual,error,6,24,0.25
0,stop-left,0.066,unimanual,correct,17,24,0.7083333333333334
0,stop-left,0.066,unimanual,error,1,24,0.041666666666666664
0,stop-left,0.066,no,correct,0,24,0
0,stop-left,0.066,no,error,0,24,0
0,stop-left,0.066,other,correct,0,24,0
0,stop-left,0.066,other,error,0,24,0
0,stop-left,0.166,bimanual,correct,0,22,0
0,stop-left,0.166,bimanual,error,0,22,0
0,stop-left,0.166,unimanual,correct,18,22,0.8181818181818182
0,stop-left,0.166,unimanual,error,3,22,0.13636363636363635
0,stop-left,0.166,no,correct,0,22,0
0,stop-left,0.166,no,error,1,22,0.045454545454545456
0,stop-left,0.166,other,correct,0,22,0
0,stop-left,0.166,other,error,0,22,0
0,stop-left,0.266,bimanual,correct,0,20,0
0,stop-left,0.266,bimanual,error,5,20,0.25
0,stop-left,0.266,unimanual,correct,15,20,0.75
0,stop-left,0.266,unimanual,error,0,20,0
0,stop-left,0.266,no,correct,0,20,0
0,stop-left,0.266,no,error,0,20,0
0,stop-left,0.266,other,correct,0,20,0
0,stop-left,0.266,other,error,0,20,0
0,stop-left,0.366,bimanual,correct,0,20,0
0,stop-left,0.366,bimanual,error,9,20,0.45
0,stop-left,0.366,unimanual,correct,10,20,0.5
0,stop-left,0.366,unimanual,error,0,20,0
0,stop-left,0.366,no,correct,0,20,0
0,stop-left,0.366,no,error,1,20,0.05
0,stop-left,0.366,other,correct,0,20,0
0,stop-left,0.366,other,error,0,20,0
0,stop-left,0.466,bimanual,correct,0,23,0
0,stop-left,0.466,bimanual,error,22,23,0.9565217391304348
0,stop-left,0.466,unimanual,correct,0,23,0
0,stop-left,0.466,unimanual,error,1,23,0.043478260869565216
0,stop-left,0.466,no,correct,0,23,0
0,stop-left,0.466,no,error,0,23,0
0,stop-left,0.466,other,correct,0,23,0
0,stop-left,0.466,other,error,0,23,0
0,stop-left,NA,bimanual,correct,0,NA,NA
0,stop-left,NA,bimanual,error,0,NA,NA
0,stop-left,NA,unimanual,correct,0,NA,NA
0,stop-left,NA,unimanual,error,0,NA,NA
0,stop-left,NA,no,correct,0,NA,NA
0,stop-left,NA,no,error,0,NA,NA
0,stop-left,NA,other,correct,0,NA,NA
0,stop-left,NA,other,error,0,NA,NA
0,stop-right,0.066,bimanual,correct,0,22,0
0,stop-right,0.066,bimanual,error,2,22,0.09090909090909091
0,stop-right,0.066,unimanual,correct,16,22,0.7272727272727273
0,stop-right,0.066,unimanual,error,4,22,0.18181818181818182
0,stop-right,0.066,no,correct,0,22,0
0,stop-right,0.066,no,error,0,22,0
0,stop-right,0.066,other,correct,0,22,0
0,stop-right,0.066,other,error,0,22,0
0,stop-right,0.166,bimanual,correct,0,24,0
0,stop-right,0.166,bimanual,error,3,24,0.125
0,stop-right,0.166,unimanual,correct,18,24,0.75
0,stop-right,0.166,unimanual,error,3,24,0.125
0,stop-right,0.166,no,correct,0,24,0
0,stop-right,0.166,no,error,0,24,0
0,stop-right,0.166,other,correct,0,24,0
0,stop-right,0.166,other,error,0,24,0
0,stop-right,0.266,bimanual,correct,0,23,0
0,stop-right,0.266,bimanual,error,2,23,0.08695652173913043
0,stop-right,0.266,unimanual,correct,19,23,0.8260869565217391
0,stop-right,0.266,unimanual,error,2,23,0.08695652173913043
0,stop-right,0.266,no,correct,0,23,0
0,stop-right,0.266,no,error,0,23,0
0,stop-right,0.266,other,correct,0,23,0
0,stop-right,0.266,other,error,0,23,0
0,stop-right,0.366,bimanual,correct,0,22,0
0,stop-right,0.366,bimanual,error,11,22,0.5
0,stop-right,0.366,unimanual,correct,9,22,0.4090909090909091
0,stop-right,0.366,unimanual,error,2,22,0.09090909090909091
0,stop-right,0.366,no,correct,0,22,0
0,stop-right,0.366,no,error,0,22,0
0,stop-right,0.366,other,correct,0,22,0
0,stop-right,0.366,other,error,0,22,0
0,stop-right,0.466,bimanual,correct,0,24,0
0,stop-right,0.466,bimanual,error,24,24,1
0,stop-right,0.466,unimanual,correct,0,24,0
0,stop-right,0.466,unimanual,error,0,24,0
0,stop-right,0.466,no,correct,0,24,0
0,stop-right,0.466,no,error,0,24,0
0,stop-right,0.466,other,correct,0,24,0
0,stop-right,0.466,other,error,0,24,0
0,stop-right,NA,bimanual,correct,0,NA,NA
0,stop-right,NA,bimanual,error,0,NA,NA
0,stop-right,NA,unimanual,correct,0,NA,NA
0,stop-right,NA,unimanual,error,0,NA,NA
0,stop-right,NA,no,correct,0,NA,NA
0,stop-right,NA,no,error,0,NA,NA
0,stop-right,NA,other,correct,0,NA,NA
0,stop-right,NA,other,error,0,NA,NA
0,stop-both,0.066,bimanual,correct,0,24,0
0,stop-both,0.066,bimanual,error,2,24,0.08333333333333333
0,stop-both,0.066,unimanual,correct,0,24,0
0,stop-both,0.066,unimanual,error,0,24,0
0,stop-both,0.066,no,correct,22,24,0.9166666666666666
0,stop-both,0.066,no,error,0,24,0
0,stop-both,0.066,other,correct,0,24,0
0,stop-both,0.066,other,error,0,24,0
0,stop-both,0.166,bimanual,correct,0,24,0
0,stop-both,0.166,bimanual,error,1,24,0.041666666666666664
0,stop-both,0.166,unimanual,correct,0,24,0
0,stop-both,0.166,unimanual,error,0,24,0
0,stop-both,0.166,no,correct,23,24,0.9583333333333334
0,stop-both,0.166,no,error,0,24,0
0,stop-both,0.166,other,correct,0,24,0
0,stop-both,0.166,other,error,0,24,0
0,stop-both,0.266,bimanual,correct,0,24,0
0,stop-both,0.266,bimanual,error,4,24,0.16666666666666666
0,stop-both,0.266,unimanual,correct,0,24,0
0,stop-both,0.266,unimanual,error,1,24,0.041666666666666664
0,stop-both,0.266,no,correct,19,24,0.7916666666666666
0,stop-both,0.266,no,error,0,24,0
0,stop-both,0.266,other,correct,0,24,0
0,stop-both,0.266,other,error,0,24,0
0,stop-both,0.366,bimanual,correct,0,24,0
0,stop-both,0.366,bimanual,error,12,24,0.5
0,stop-both,0.366,unimanual,correct,0,24,0
0,stop-both,0.366,unimanual,error,1,24,0.041666666666666664
0,stop-both,0.366,no,correct,11,24,0.4583333333333333
0,stop-both,0.366,no,error,0,24,0
0,stop-both,0.366,other,correct,0,24,0
0,stop-both,0.366,other,error,0,24,0
0,stop-both,0.466,bimanual,correct,0,24,0
0,stop-both,0.466,bimanual,error,21,24,0.875
0,stop-both,0.466,unimanual,correct,0,24,0
0,stop-both,0.466,unimanual,error,0,24,0
0,stop-both,0.466,no,correct,3,24,0.125
0,stop-both,0.466,no,error,0,24,0
0,stop-both,0.466,other,correct,0,24,0
0,stop-both,0.466,other,error,0,24,0
0,stop-both,NA,bimanual,correct,0,NA,NA
0,stop-both,NA,bimanual,error,0,NA,NA
0,stop-both,NA,unimanual,correct,0,NA,NA
0,stop-both,NA,unimanual,error,0,NA,NA
0,stop-both,NA,no,correct,0,NA,NA
0,stop-both,NA,no,error,0,NA,NA
0,stop-both,NA,other,correct,0,NA,NA
0,stop-both,NA,other,error,0,NA,NA
0,ignore,0.066,bimanual,correct,22,23,0.9565217391304348
0,ignore,0.066,bimanual,error,1,23,0.043478260869565216
0,ignore,0.066,unimanual,correct,0,23,0
0,ignore,0.066,unimanual,error,0,23,0
0,ignore,0.066,no,correct,0,23,0
0,ignore,0.066,no,error,0,23,0
0,ignore,0.066,other,correct,0,23,0
0,ignore,0.066,other,error,0,23,0
0,ignore,0.166,bimanual,correct,17,22,0.7727272727272727
0,ignore,0.166,bimanual,error,3,22,0.13636363636363635
0,ignore,0.166,unimanual,correct,0,22,0
0,ignore,0.166,unimanual,error,1,22,0.045454545454545456
0,ignore,0.166,no,correct,0,22,0
0,ignore,0.166,no,error,1,22,0.045454545454545456
0,ignore,0.166,other,correct,0,22,0
0,ignore,0.166,other,error,0,22,0
0,ignore,0.266,bimanual,correct,23,24,0.9583333333333334
0,ignore,0.266,bimanual,error,1,24,0.041666666666666664
0,ignore,0.266,unimanual,correct,0,24,0
0,ignore,0.266,unimanual,error,0,24,0
0,ignore,0.266,no,correct,0,24,0
0,ignore,0.266,no,error,0,24,0
0,ignore,0.266,other,correct,0,24,0
0,ignore,0.266,other,error,0,24,0
0,ignore,0.366,bimanual,correct,23,23,1
0,ignore,0.366,bimanual,error,0,23,0
0,ignore,0.366,unimanual,correct,0,23,0
0,ignore,0.366,unimanual,error,0,23,0
0,ignore,0.366,no,correct,0,23,0
0,ignore,0.366,no,error,0,23,0
0,ignore,0.366,other,correct,0,23,0
0,ignore,0.366,other,error,0,23,0
0,ignore,0.466,bimanual,correct,23,24,0.9583333333333334
0,ignore,0.466,bimanual,error,0,24,0
0,ignore,0.466,unimanual,correct,0,24,0
0,ignore,0.466,unimanual,error,1,24,0.041666666666666664
0,ignore,0.466,no,correct,0,24,0
0,ignore,0.466,no,error,0,24,0
0,ignore,0.466,other,correct,0,24,0
0,ignore,0.466,other,error,0,24,0
0,ignore,NA,bimanual,correct,0,NA,NA
0,ignore,NA,bimanual,error,0,NA,NA
0,ignore,NA,unimanual,correct,0,NA,NA
0,ignore,NA,unimanual,error,0,NA,NA
0,ignore,NA,no,correct,0,NA,NA
0,ignore,NA,no,error,0,NA,NA
0,ignore,NA,other,correct,0,NA,NA
0,ignore,NA,other,error,0,NA,NA
0,no-signal,0.066,bimanual,correct,0,NA,NA
0,no-signal,0.066,bimanual,error,0,NA,NA
0,no-signal,0.066,unimanual,correct,0,NA,NA
0,no-signal,0.066,unimanual,error,0,NA,NA
0,no-signal,0.066,no,correct,0,NA,NA
0,no-signal,0.066,no,error,0,NA,NA
0,no-signal,0.066,other,correct,0,NA,NA
0,no-signal,0.066,other,error,0,NA,NA
0,no-signal,0.166,bimanual,correct,0,NA,NA
0,no-signal,0.166,bimanual,error,0,NA,NA
0,no-signal,0.166,unimanual,correct,0,NA,NA
0,no-signal,0.166,unimanual,error,0,NA,NA
0,no-signal,0.166,no,correct,0,NA,NA
0,no-signal,0.166,no,error,0,NA,NA
0,no-signal,0.166,other,correct,0,NA,NA
0,no-signal,0.166,other,error,0,NA,NA
0,no-signal,0.266,bimanual,correct,0,NA,NA
0,no-signal,0.266,bimanual,error,0,NA,NA
0,no-signal,0.266,unimanual,correct,0,NA,NA
0,no-signal,0.266,unimanual,error,0,NA,NA
0,no-signal,0.266,no,correct,0,NA,NA
0,no-signal,0.266,no,error,0,NA,NA
0,no-signal,0.266,other,correct,0,NA,NA
0,no-signal,0.266,other,error,0,NA,NA
0,no-signal,0.366,bimanual,correct,0,NA,NA
0,no-signal,0.366,bimanual,error,0,NA,NA
0,no-signal,0.366,unimanual,correct,0,NA,NA
0,no-signal,0.366,unimanual,error,0,NA,NA
0,no-signal,0.366,no,correct,0,NA,NA
0,no-signal,0.366,no,error,0,NA,NA
0,no-signal,0.366,other,correct,0,NA,NA
0,no-signal,0.366,other,error,0,NA,NA
0,no-signal,0.466,bimanual,correct,0,NA,NA
0,no-signal,0.466,bimanual,error,0,NA,NA
0,no-signal,0.466,unimanual,correct,0,NA,NA
0,no-signal,0.466,unimanual,error,0,NA,NA
0,no-signal,0.466,no,correct,0,NA,NA
0,no-signal,0.466,no,error,0,NA,NA
0,no-signal,0.466,other,correct,0,NA,NA
0,no-signal,0.466,other,error,0,NA,NA
0,no-signal,NA,bimanual,correct,701,716,0.979050279329609
0,no-signal,NA,bimanual,error,8,716,0.0111731843575419
0,no-signal,NA,unimanual,correct,0,716,0
0,no-signal,NA,unimanual,error,5,716,0.006983240223463687
0,no-signal,NA,no,correct,0,716,0
0,no-signal,NA,no,error,2,716,0.002793296089385475
0,no-signal,NA,other,correct,0,716,0
0,no-signal,NA,other,error,0,716,0
1,stop-left,0.066,bimanual,correct,0,24,0
1,stop-left,0.066,bimanual,error,1,24,0.041666666666666664
1,stop-left,0.066,unimanual,correct,14,24,0.5833333333333334
1,stop-left,0.066,unimanual,error,7,24,0.2916666666666667
1,stop-left,0.066,no,correct,0,24,0
1,stop-left,0.066,no,error,2,24,0.08333333333333333
1,stop-left,0.066,other,correct,0,24,0
1,stop-left,0.066,other,error,0,24,0
1,stop-left,0.166,bimanual,correct,0,24,0
1,stop-left,0.166,bimanual,error,0,24,0
1,stop-left,0.166,unimanual,correct,20,24,0.8333333333333334
1,stop-left,0.166,unimanual,error,0,24,0
1,stop-left,0.166,no,correct,0,24,0
1,stop-left,0.166,no,error,4,24,0.16666666666666666
1,stop-left,0.166,other,correct,0,24,0
1,stop-left,0.166,other,error,0,24,0
1,stop-left,0.266,bimanual,correct,0,23,0
1,stop-left,0.266,bimanual,error,4,23,0.17391304347826086
1,stop-left,0.266,unimanual,correct,17,23,0.7391304347826086
1,stop-left,0.266,unimanual,error,2,23,0.08695652173913043
1,stop-left,0.266,no,correct,0,23,0
1,stop-left,0.266,no,error,0,23,0
1,stop-left,0.266,other,correct,0,23,0
1,stop-left,0.266,other,error,0,23,0
1,stop-left,0.366,bimanual,correct,0,24,0
1,stop-left,0.366,bimanual,error,10,24,0.4166666666666667
1,stop-left,0.366,unimanual,correct,8,24,0.3333333333333333
1,stop-left,0.366,unimanual,error,3,24,0.125
1,stop-left,0.366,no,correct,0,24,0
1,stop-left,0.366,no,error,3,24,0.125
1,stop-left,0.366,other,correct,0,24,0
1,stop-left,0.366,other,error,0,24,0
1,stop-left,0.466,bimanual,correct,0,23,0
1,stop-left,0.466,bimanual,error,20,23,0.8695652173913043
1,stop-left,0.466,unimanual,correct,2,23,0.08695652173913043
1,stop-left,0.466,unimanual,error,1,23,0.043478260869565216
1,stop-left,0.466,no,correct,0,23,0
1,stop-left,0.466,no,error,0,23,0
1,stop-left,0.466,other,correct,0,23,0
1,stop-left,0.466,other,error,0,23,0
1,stop-left,NA,bimanual,correct,0,NA,NA
1,stop-left,NA,bimanual,error,0,NA,NA
1,stop-left,NA,unimanual,correct,0,NA,NA
1,stop-left,NA,unimanual,error,0,NA,NA
1,stop-left,NA,no,correct,0,NA,NA
1,stop-left,NA,no,error,0,NA,NA
1,stop-left,NA,other,correct,0,NA,NA
1,stop-left,NA,other,error,0,NA,NA
1,stop-right,0.066,bimanual,correct,0,24,0
1,stop-right,0.066,bimanual,error,4,24,0.16666666666666666
1,stop-right,0.066,unimanual,correct,16,24,0.6666666666666666
1,stop-right,0.066,unimanual,error,4,24,0.16666666666666666
1,stop-right,0.066,no,correct,0,24,0
1,stop-right,0.066,no,error,0,24,0
1,stop-right,0.066,other,correct,0,24,0
1,stop-right,0.066,other,error,0,24,0
1,stop-right,0.166,bimanual,correct,0,24,0
1,stop-right,0.166,bimanual,error,1,24,0.041666666666666664
1,stop-right,0.166,unimanual,correct,21,24,0.875
1,stop-right,0.166,unimanual,error,2,24,0.08333333333333333
1,stop-right,0.166,no,correct,0,24,0
1,stop-right,0.166,no,error,0,24,0
1,stop-right,0.166,other,correct,0,24,0
1,stop-right,0.166,other,error,0,24,0
1,stop-right,0.266,bimanual,correct,0,24,0
1,stop-right,0.266,bimanual,error,4,24,0.16666666666666666
1,stop-right,0.266,unimanual,correct,19,24,0.7916666666666666
1,stop-right,0.266,unimanual,error,0,24,0
1,stop-right,0.266,no,correct,0,24,0
1,stop-right,0.266,no,error,1,24,0.041666666666666664
1,stop-right,0.266,other,correct,0,24,0
1,stop-right,0.266,other,error,0,24,0
1,stop-right,0.366,bimanual,correct,0,24,0
1,stop-right,0.366,bimanual,error,15,24,0.625
1,stop-right,0.366,unimanual,correct,7,24,0.2916666666666667
1,stop-right,0.366,unimanual,error,0,24,0
1,stop-right,0.366,no,correct,0,24,0
1,stop-right,0.366,no,error,2,24,0.08333333333333333
1,stop-right,0.366,other,correct,0,24,0
1,stop-right,0.366,other,error,0,24,0
1,stop-right,0.466,bimanual,correct,0,23,0
1,stop-right,0.466,bimanual,error,21,23,0.9130434782608695
1,stop-right,0.466,unimanual,correct,1,23,0.043478260869565216
1,stop-right,0.466,unimanual,error,1,23,0.043478260869565216
1,stop-right,0.466,no,correct,0,23,0
1,stop-right,0.466,no,error,0,23,0
1,stop-right,0.466,other,correct,0,23,0
1,stop-right,0.466,other,error,0,23,0
1,stop-right,NA,bimanual,correct,0,NA,NA
1,stop-right,NA,bimanual,error,0,NA,NA
1,stop-right,NA,unimanual,correct,0,NA,NA
1,stop-right,NA,unimanual,error,0,NA,NA
1,stop-right,NA,no,correct,0,NA,NA
1,stop-right,NA,no,error,0,NA,NA
1,stop-right,NA,other,correct,0,NA,NA
1,stop-right,NA,other,error,0,NA,NA
1,stop-both,0.066,bimanual,correct,0,24,0
1,stop-both,0.066,bimanual,error,0,24,0
1,stop-both,0.066,unimanual,correct,0,24,0
1,stop-both,0.066,unimanual,error,0,24,0
1,stop-both,0.066,no,correct,24,24,1
1,stop-both,0.066,no,error,0,24,0
1,stop-both,0.066,other,correct,0,24,0
1,stop-both,0.066,other,error,0,24,0
1,stop-both,0.166,bimanual,correct,0,24,0
1,stop-both,0.166,bimanual,error,0,24,0
1,stop-both,0.166,unimanual,correct,0,24,0
1,stop-both,0.166,unimanual,error,1,24,0.041666666666666664
1,stop-both,0.166,no,correct,23,24,0.9583333333333334
1,stop-both,0.166,no,error,0,24,0
1,stop-both,0.166,other,correct,0,24,0
1,stop-both,0.166,other,error,0,24,0
1,stop-both,0.266,bimanual,correct,0,24,0
1,stop-both,0.266,bimanual,error,2,24,0.08333333333333333
1,stop-both,0.266,unimanual,correct,0,24,0
1,stop-both,0.266,unimanual,error,1,24,0.041666666666666664
1,stop-both,0.266,no,correct,21,24,0.875
1,stop-both,0.266,no,error,0,24,0
1,stop-both,0.266,other,correct,0,24,0
1,stop-both,0.266,other,error,0,24,0
1,stop-both,0.366,bimanual,correct,0,24,0
1,stop-both,0.366,bimanual,error,11,24,0.4583333333333333
1,stop-both,0.366,unimanual,correct,0,24,0
1,stop-both,0.366,unimanual,error,3,24,0.125
1,stop-both,0.366,no,correct,10,24,0.4166666666666667
1,stop-both,0.366,no,error,0,24,0
1,stop-both,0.366,other,correct,0,24,0
1,stop-both,0.366,other,error,0,24,0
1,stop-both,0.466,bimanual,correct,0,24,0
1,stop-both,0.466,bimanual,error,19,24,0.7916666666666666
1,stop-both,0.466,unimanual,correct,0,24,0
1,stop-both,0.466,unimanual,error,0,24,0
1,stop-both,0.466,no,correct,5,24,0.20833333333333334
1,stop-both,0.466,no,error,0,24,0
1,stop-both,0.466,other,correct,0,24,0
1,stop-both,0.466,other,error,0,24,0
1,stop-both,NA,bimanual,correct,0,NA,NA
1,stop-both,NA,bimanual,error,0,NA,NA
1,stop-both,NA,unimanual,correct,0,NA,NA
1,stop-both,NA,unimanual,error,0,NA,NA
1,stop-both,NA,no,correct,0,NA,NA
1,stop-both,NA,no,error,0,NA,NA
1,stop-both,NA,other,correct,0,NA,NA
1,stop-both,NA,other,error,0,NA,NA
1,ignore,0.066,bimanual,correct,21,23,0.9130434782608695
1,ignore,0.066,bimanual,error,1,23,0.043478260869565216
1,ignore,0.066,unimanual,correct,0,23,0
1,ignore,0.066,unimanual,error,1,23,0.043478260869565216
1,ignore,0.066,no,correct,0,23,0
1,ignore,0.066,no,error,0,23,0
1,ignore,0.066,other,correct,0,23,0
1,ignore,0.066,other,error,0,23,0
1,ignore,0.166,bimanual,correct,23,24,0.9583333333333334
1,ignore,0.166,bimanual,error,0,24,0
1,ignore,0.166,unimanual,correct,0,24,0
1,ignore,0.166,unimanual,error,0,24,0
1,ignore,0.166,no,correct,0,24,0
1,ignore,0.166,no,error,1,24,0.041666666666666664
1,ignore,0.166,other,correct,0,24,0
1,ignore,0.166,other,error,0,24,0
1,ignore,0.266,bimanual,correct,22,23,0.9565217391304348
1,ignore,0.266,bimanual,error,0,23,0
1,ignore,0.266,unimanual,correct,0,23,0
1,ignore,0.266,unimanual,error,0,23,0
1,ignore,0.266,no,correct,0,23,0
1,ignore,0.266,no,error,1,23,0.043478260869565216
1,ignore,0.266,other,correct,0,23,0
1,ignore,0.266,other,error,0,23,0
1,ignore,0.366,bimanual,correct,24,24,1
1,ignore,0.366,bimanual,error,0,24,0
1,ignore,0.366,unimanual,correct,0,24,0
1,ignore,0.366,unimanual,error,0,24,0
1,ignore,0.366,no,correct,0,24,0
1,ignore,0.366,no,error,0,24,0
1,ignore,0.366,other,correct,0,24,0
1,ignore,0.366,other,error,0,24,0
1,ignore,0.466,bimanual,correct,24,24,1
1,ignore,0.466,bimanual,error,0,24,0
1,ignore,0.466,unimanual,correct,0,24,0
1,ignore,0.466,unimanual,error,0,24,0
1,ignore,0.466,no,correct,0,24,0
1,ignore,0.466,no,error,0,24,0
1,ignore,0.466,other,correct,0,24,0
1,ignore,0.466,other,error,0,24,0
1,ignore,NA,bimanual,correct,0,NA,NA
1,ignore,NA,bimanual,error,0,NA,NA
1,ignore,NA,unimanual,correct,0,NA,NA
1,ignore,NA,unimanual,error,0,NA,NA
1,ignore,NA,no,correct,0,NA,NA
1,ignore,NA,no,error,0,NA,NA
1,ignore,NA,other,correct,0,NA,NA
1,ignore,NA,other,error,0,NA,NA
1,no-signal,0.066,bimanual,correct,0,NA,NA
1,no-signal,0.066,bimanual,error,0,NA,NA
1,no-signal,0.066,unimanual,correct,0,NA,NA
1,no-signal,0.066,unimanual,error,0,NA,NA
1,no-signal,0.066,no,correct,0,NA,NA
1,no-signal,0.066,no,error,0,NA,NA
1,no-signal,0.066,other,correct,0,NA,NA
1,no-signal,0.066,other,error,0,NA,NA
1,no-signal,0.166,bimanual,correct,0,NA,NA
1,no-signal,0.166,bimanual,error,0,NA,NA
1,no-signal,0.166,unimanual,correct,0,NA,NA
1,no-signal,0.166,unimanual,error,0,NA,NA
1,no-signal,0.166,no,correct,0,NA,NA
1,no-signal,0.166,no,error,0,NA,NA
1,no-signal,0.166,other,correct,0,NA,NA
1,no-signal,0.166,other,error,0,NA,NA
1,no-signal,0.266,bimanual,correct,0,NA,NA
1,no-signal,0.266,bimanual,error,0,NA,NA
1,no-signal,0.266,unimanual,correct,0,NA,NA
1,no-signal,0.266,unimanual,error,0,NA,NA
1,no-signal,0.266,no,correct,0,NA,NA
1,no-signal,0.266,no,error,0,NA,NA
1,no-signal,0.266,other,correct,0,NA,NA
1,no-signal,0.266,other,error,0,NA,NA
1,no-signal,0.366,bimanual,correct,0,NA,NA
1,no-signal,0.366,bimanual,error,0,NA,NA
1,no-signal,0.366,unimanual,correct,0,NA,NA
1,no-signal,0.366,unimanual,error,0,NA,NA
1,no-signal,0.366,no,correct,0,NA,NA
1,no-signal,0.366,no,error,0,NA,NA
1,no-signal,0.366,other,correct,0,NA,NA
1,no-signal,0.366,other,error,0,NA,NA
1,no-signal,0.466,bimanual,correct,0,NA,NA
1,no-signal,0.466,bimanual,error,0,NA,NA
1,no-signal,0.466,unimanual,correct,0,NA,NA
1,no-signal,0.466,unimanual,error,0,NA,NA
1,no-signal,0.466,no,correct,0,NA,NA
1,no-signal,0.466,no,error,0,NA,NA
1,no-signal,0.466,other,correct,0,NA,NA
1,no-signal,0.466,other,error,0,NA,NA
1,no-signal,NA,bimanual,correct,708,713,0.9929873772791024
1,no-signal,NA,bimanual,error,2,713,0.002805049088359046
1,no-signal,NA,unimanual,correct,0,713,0
1,no-signal,NA,unimanual,error,2,713,0.002805049088359046
1,no-signal,NA,no,correct,0,713,0
1,no-signal,NA,no,error,1,713,0.001402524544179523
1,no-signal,NA,other,correct,0,713,0
1,no-signal,NA,other,error,0,713,0
2,stop-left,0.066,bimanual,correct,0,24,0
2,stop-left,0.066,bimanual,error,0,24,0
2,stop-left,0.066,unimanual,correct,20,24,0.8333333333333334
2,stop-left,0.066,unimanual,error,4,24,0.16666666666666666
2,stop-left,0.066,no,correct,0,24,0
2,stop-left,0.066,no,error,0,24,0
2,stop-left,0.066,other,correct,0,24,0
2,stop-left,0.066,other,error,0,24,0
2,stop-left,0.166,bimanual,correct,0,23,0
2,stop-left,0.166,bimanual,error,1,23,0.043478260869565216
2,stop-left,0.166,unimanual,correct,21,23,0.9130434782608695
2,stop-left,0.166,unimanual,error,1,23,0.043478260869565216
2,stop-left,0.166,no,correct,0,23,0
2,stop-left,0.166,no,error,0,23,0
2,stop-left,0.166,other,correct,0,23,0
2,stop-left,0.166,other,error,0,23,0
2,stop-left,0.266,bimanual,correct,0,24,0
2,stop-left,0.266,bimanual,error,3,24,0.125
2,stop-left,0.266,unimanual,correct,17,24,0.7083333333333334
2,stop-left,0.266,unimanual,error,3,24,0.125
2,stop-left,0.266,no,correct,0,24,0
2,stop-left,0.266,no,error,1,24,0.041666666666666664
2,stop-left,0.266,other,correct,0,24,0
2,stop-left,0.266,other,error,0,24,0
2,stop-left,0.366,bimanual,correct,0,24,0
2,stop-left,0.366,bimanual,error,16,24,0.6666666666666666
2,stop-left,0.366,unimanual,correct,5,24,0.20833333333333334
2,stop-left,0.366,unimanual,error,3,24,0.125
2,stop-left,0.366,no,correct,0,24,0
2,stop-left,0.366,no,error,0,24,0
2,stop-left,0.366,other,correct,0,24,0
2,stop-left,0.366,other,error,0,24,0
2,stop-left,0.466,bimanual,correct,0,24,0
2,stop-left,0.466,bimanual,error,22,24,0.9166666666666666
2,stop-left,0.466,unimanual,correct,1,24,0.041666666666666664
2,stop-left,0.466,unimanual,error,1,24,0.041666666666666664
2,stop-left,0.466,no,correct,0,24,0
2,stop-left,0.466,no,error,0,24,0
2,stop-left,0.466,other,correct,0,24,0
2,stop-left,0.466,other,error,0,24,0
2,stop-left,NA,bimanual,correct,0,NA,NA
2,stop-left,NA,bimanual,error,0,NA,NA
2,stop-left,NA,unimanual,correct,0,NA,NA
2,stop-left,NA,unimanual,error,0,NA,NA
2,stop-left,NA,no,correct,0,NA,NA
2,stop-left,NA,no,error,0,NA,NA
2,stop-left,NA,other,correct,0,NA,NA
2,stop-left,NA,other,error,0,NA,NA
2,stop-right,0.066,bimanual,correct,0,22,0
2,stop-right,0.066,bimanual,error,1,22,0.045454545454545456
2,stop-right,0.066,unimanual,correct,14,22,0.6363636363636364
2,stop-right,0.066,unimanual,error,6,22,0.2727272727272727
2,stop-right,0.066,no,correct,0,22,0
2,stop-right,0.066,no,error,1,22,0.045454545454545456
2,stop-right,0.066,other,correct,0,22,0
2,stop-right,0.066,other,error,0,22,0
2,stop-right,0.166,bimanual,correct,0,24,0
2,stop-right,0.166,bimanual,error,1,24,0.041666666666666664
2,stop-right,0.166,unimanual,correct,20,24,0.8333333333333334
2,stop-right,0.166,unimanual,error,1,24,0.041666666666666664
2,stop-right,0.166,no,correct,0,24,0
2,stop-right,0.166,no,error,2,24,0.08333333333333333
2,stop-right,0.166,other,correct,0,24,0
2,stop-right,0.166,other,error,0,24,0
2,stop-right,0.266,bimanual,correct,0,24,0
2,stop-right,0.266,bimanual,error,0,24,0
2,stop-right,0.266,unimanual,correct,22,24,0.9166666666666666
2,stop-right,0.266,unimanual,error,2,24,0.08333333333333333
2,stop-right,0.266,no,correct,0,24,0
2,stop-right,0.266,no,error,0,24,0
2,stop-right,0.266,other,correct,0,24,0
2,stop-right,0.266,other,error,0,24,0
2,stop-right,0.366,bimanual,correct,0,24,0
2,stop-right,0.366,bimanual,error,15,24,0.625
2,stop-right,0.366,unimanual,correct,7,24,0.2916666666666667
2,stop-right,0.366,unimanual,error,1,24,0.041666666666666664
2,stop-right,0.366,no,correct,0,24,0
2,stop-right,0.366,no,error,1,24,0.041666666666666664
2,stop-right,0.366,other,correct,0,24,0
2,stop-right,0.366,other,error,0,24,0
2,stop-right,0.466,bimanual,correct,0,24,0
2,stop-right,0.466,bimanual,error,22,24,0.9166666666666666
2,stop-right,0.466,unimanual,correct,2,24,0.08333333333333333
2,stop-right,0.466,unimanual,error,0,24,0
2,stop-right,0.466,no,correct,0,24,0
2,stop-right,0.466,no,error,0,24,0
