bf,error,time,code
6.264350207098321,0.007107578820774515,Mon Jun 24 11:36:44 2019,123933f5fa4e1
-0.7086217112733451,0.008274804214769617,Mon Jun 24 11:36:44 2019,123932041d048
5.671182543820542,0.01497130569999917,Mon Jun 24 11:36:44 2019,1239340d13783
5.969458988312802,0.01680539772714844,Mon Jun 24 11:36:44 2019,1239367939ab3
