iData,ROI,Hemisphere,contrast,mean_activation,z_score,is_outlier,count,BF10,BF01
30,IFJ,L,"S[""AS, left""]",0.603961192347385,0.45380517496267,FALSE,30,0.2656196451559653,3.764781778143046
1,M1,L,"S[""AS, left""]",0.565389482511414,0.05862726950803891,FALSE,30,0.5346271722040854,1.8704623558083313
2,M1,L,"S[""AS, left""]",2.20118430256844,0.9172076699119128,FALSE,30,0.5346271722040854,1.8704623558083313
3,M1,L,"S[""AS, left""]",2.57231808371014,1.112004833045695,FALSE,30,0.5346271722040854,1.8704623558083313
4,M1,L,"S[""AS, left""]",-1.87126945124732,-1.2203030568034958,FALSE,30,0.5346271722040854,1.8704623558083313
5,M1,L,"S[""AS, left""]",0.148839130169815,-0.16000771081874615,FALSE,30,0.5346271722040854,1.8704623558083313
6,M1,L,"S[""AS, left""]",-3.18896904587746,-1.9119246658816609,FALSE,30,0.5346271722040854,1.8704623558083313
7,M1,L,"S[""AS, left""]",1.64085317651431,0.6231064069249466,FALSE,30,0.5346271722040854,1.8704623558083313
8,M1,L,"S[""AS, left""]",-2.7379087648458,-1.675176442971317,FALSE,30,0.5346271722040854,1.8704623558083313
9,M1,L,"S[""AS, left""]",1.69516457782851,0.6516128578044131,FALSE,30,0.5346271722040854,1.8704623558083313
10,M1,L,"S[""AS, left""]",-1.90973687171936,-1.240493469969272,FALSE,30,0.5346271722040854,1.8704623558083313
11,M1,L,"S[""AS, left""]",1.94910094473097,0.7848965587300698,FALSE,30,0.5346271722040854,1.8704623558083313
12,M1,L,"S[""AS, left""]",-0.928246679405371,-0.7253382488028164,FALSE,30,0.5346271722040854,1.8704623558083313
13,M1,L,"S[""AS, left""]",-0.288748602072398,-0.38968459067782585,FALSE,30,0.5346271722040854,1.8704623558083313
14,M1,L,"S[""AS, left""]",-0.571219853228993,-0.5379454097896982,FALSE,30,0.5346271722040854,1.8704623558083313
15,M1,L,"S[""AS, left""]",-1.60476952791214,-1.0804251160745086,FALSE,30,0.5346271722040854,1.8704623558083313
16,M1,L,"S[""AS, left""]",3.58676676617728,1.6444589925175144,FALSE,30,0.5346271722040854,1.8704623558083313
17,M1,L,"S[""AS, left""]",-0.832051240942544,-0.6748481035475814,FALSE,30,0.5346271722040854,1.8704623558083313
18,M1,L,"S[""AS, left""]",2.42922586864895,1.0368999544903081,FALSE,30,0.5346271722040854,1.8704623558083313
19,M1,L,"S[""AS, left""]",-2.69742160704401,-1.6539259293185937,FALSE,30,0.5346271722040854,1.8704623558083313
20,M1,L,"S[""AS, left""]",2.14346557855606,0.8869128159572938,FALSE,30,0.5346271722040854,1.8704623558083313
21,M1,L,"S[""AS, left""]",2.93326815962791,1.3014568700050029,FALSE,30,0.5346271722040854,1.8704623558083313
22,M1,L,"S[""AS, left""]",0.210581039388975,-0.12760120574298245,FALSE,30,0.5346271722040854,1.8704623558083313
23,M1,L,"S[""AS, left""]",3.09748903248045,1.3876515571623396,FALSE,30,0.5346271722040854,1.8704623558083313
24,M1,L,"S[""AS, left""]",-0.298010153695941,-0.3945457056561857,FALSE,30,0.5346271722040854,1.8704623558083313
25,M1,L,"S[""AS, left""]",-0.0554070942517784,-0.26721052317314514,FALSE,30,0.5346271722040854,1.8704623558083313
26,M1,L,"S[""AS, left""]",1.28271777762307,0.4351317108269834,FALSE,30,0.5346271722040854,1.8704623558083313
27,M1,L,"S[""AS, left""]",-0.272943354315228,-0.3813888828167627,FALSE,30,0.5346271722040854,1.8704623558083313
28,M1,L,"S[""AS, left""]",3.04163083102968,1.3583332365640566,FALSE,30,0.5346271722040854,1.8704623558083313
29,M1,L,"S[""AS, left""]",0.82601686153147,0.19542288512653747,FALSE,30,0.5346271722040854,1.8704623558083313
30,M1,L,"S[""AS, left""]",0.543418678972456,0.047095443469480004,FALSE,30,0.5346271722040854,1.8704623558083313
1,PMd,L,"S[""AS, left""]",0.795353911243952,-0.2191909775145586,FALSE,29,256.4722297685547,0.003899057612991545
2,PMd,L,"S[""AS, left""]",3.17490311463674,0.6875398183873334,FALSE,29,256.4722297685547,0.003899057612991545
3,PMd,L,"S[""AS, left""]",3.30888998260101,0.738595715553243,FALSE,29,256.4722297685547,0.003899057612991545
4,PMd,L,"S[""AS, left""]",-2.38327146321535,-1.4304109478971923,FALSE,29,256.4722297685547,0.003899057612991545
5,PMd,L,"S[""AS, left""]",1.68741561353207,0.12073047321905947,FALSE,29,256.4722297685547,0.003899057612991545
6,PMd,L,"S[""AS, left""]",-2.69131390959024,-1.5477909844918651,FALSE,29,256.4722297685547,0.003899057612991545
7,PMd,L,"S[""AS, left""]",3.9484348984865,0.9822952657743681,FALSE,29,256.4722297685547,0.003899057612991545
9,PMd,L,"S[""AS, left""]",1.21739467680454,-0.05837171027092688,FALSE,29,256.4722297685547,0.003899057612991545
10,PMd,L,"S[""AS, left""]",-0.772731887606474,-0.8167124250252205,FALSE,29,256.4722297685547,0.003899057612991545
11,PMd,L,"S[""AS, left""]",2.36555172961492,0.37913525820476507,FALSE,29,256.4722297685547,0.003899057612991545
12,PMd,L,"S[""AS, left""]",1.0185690484941,-0.1341345143964192,FALSE,29,256.4722297685547,0.003899057612991545
13,PMd,L,"S[""AS, left""]",1.56685208108114,0.07478955820032082,FALSE,29,256.4722297685547,0.003899057612991545
14,PMd,L,"S[""AS, left""]",-0.256339293438941,-0.6199402518590746,FALSE,29,256.4722297685547,0.003899057612991545
15,PMd,L,"S[""AS, left""]",-0.641676468998194,-0.766773561036819,FALSE,29,256.4722297685547,0.003899057612991545
16,PMd,L,"S[""AS, left""]",4.67448544048745,1.2589579146806666,FALSE,29,256.4722297685547,0.003899057612991545
17,PMd,L,"S[""AS, left""]",2.0142919421196,0.24528718890246082,FALSE,29,256.4722297685547,0.003899057612991545
18,PMd,L,"S[""AS, left""]",4.39879775964297,1.1539067100592006,FALSE,29,256.4722297685547,0.003899057612991545
19,PMd,L,"S[""AS, left""]",0.128060454932543,-0.47346415071840464,FALSE,29,256.4722297685547,0.003899057612991545
20,PMd,L,"S[""AS, left""]",3.18527529789851,0.691492154388949,FALSE,29,256.4722297685547,0.003899057612991545
21,PMd,L,"S[""AS, left""]",2.72930499108938,0.5177439845208152,FALSE,29,256.4722297685547,0.003899057612991545
22,PMd,L,"S[""AS, left""]",0.723364926576614,-0.24662248818494745,FALSE,29,256.4722297685547,0.003899057612991545
23,PMd,L,"S[""AS, left""]",6.26092543701331,1.8634732567670986,FALSE,29,256.4722297685547,0.003899057612991545
24,PMd,L,"S[""AS, left""]",1.21864236518741,-0.05789627673972515,FALSE,29,256.4722297685547,0.003899057612991545
25,PMd,L,"S[""AS, left""]",0.973724671949943,-0.1512225313946101,FALSE,29,256.4722297685547,0.003899057612991545
26,PMd,L,"S[""AS, left""]",1.1131397391168,-0.09809821077426718,FALSE,29,256.4722297685547,0.003899057612991545
27,PMd,L,"S[""AS, left""]",1.73856747608918,0.140221967230674,FALSE,29,256.4722297685547,0.003899057612991545
28,PMd,L,"S[""AS, left""]",3.38361183955119,0.7670685913093321,FALSE,29,256.4722297685547,0.003899057612991545
29,PMd,L,"S[""AS, left""]",1.47591953094189,0.04013957347061203,FALSE,29,256.4722297685547,0.003899057612991545
30,PMd,L,"S[""AS, left""]",2.61399914438908,0.47380651854968336,FALSE,29,256.4722297685547,0.003899057612991545
1,SMA,L,"S[""AS, left""]",0.789884897029918,0.07291610134469653,FALSE,30,0.6406202520999815,1.5609871787879883
2,SMA,L,"S[""AS, left""]",4.65968712568283,1.740663347013009,FALSE,30,0.6406202520999815,1.5609871787879883
3,SMA,L,"S[""AS, left""]",1.90037579912888,0.5514982184364932,FALSE,30,0.6406202520999815,1.5609871787879883
4,SMA,L,"S[""AS, left""]",-2.13442049473524,-1.1873556062115407,FALSE,30,0.6406202520999815,1.5609871787879883
5,SMA,L,"S[""AS, left""]",-0.81410271559088,-0.6183455613903571,FALSE,30,0.6406202520999815,1.5609871787879883
